word,tfidf,tf
socketpair socket,1.2171631351185028,1.2184511446266812
socket write,1.2166642271357406,1.2448709251188417
syz_init_net_socket bind sendmmsg,1.2073452526342923,1.2247448713915892
bind sendmmsg,1.2073452526342923,1.2247448713915892
openat ioctl openat,1.2057010143927964,0.9749440669473775
syz_open_dev ioctl syz_open_dev ioctl,1.1951334678546617,1.0472970054474056
perf_event_open socketpair,1.188637710908918,1.1961161351381842
write close,1.187498303712828,1.1737339996339173
mkdir openat,1.1792273220568497,1.2129861445882282
mkdir openat mount,1.1792273220568497,1.2129861445882282
syz_mount_image syz_mount_image,1.1752084662882951,1.1825741858350554
socket sendmsg sendmsg,1.1664928167351596,1.1533230200247973
bind socket,1.1641398800682021,1.0744272099465588
socket bind socket,1.1641398800682021,1.0744272099465588
bpf socket setsockopt,1.1624408979834686,1.0212444971138388
ioctl bind bind,1.1590981888516287,1.0520594345601424
bind bind,1.1590981888516287,1.0520594345601424
socket ioctl bind bind,1.1590981888516287,1.0520594345601424
socket setsockopt getsockopt,1.1268590419881455,0.9855985596534889
openat read,1.1256843651924635,1.1547005383792517
socket bpf,1.1182811549323628,1.1345255735749193
syz_open_dev ioctl ioctl write,1.1178748139132848,1.0
socket syz_open_dev ioctl ioctl,1.1178748139132848,1.0
socket syz_open_dev ioctl,1.1178748139132848,1.0
listen socket,1.1090551581539523,1.1537968522075062
connect connect,1.107957724386291,1.173559691497472
sendmsg syz_80211_join_ibss,1.1079470728292182,1.096378940700011
ioctl perf_event_open,1.1078149644449735,1.3067899715181015
setsockopt setsockopt sendmsg,1.101355888897325,0.9553418012614796
bind setsockopt setsockopt sendmsg,1.101355888897325,0.9553418012614796
connect setsockopt,1.1000286367316667,1.1198526495185943
bind getsockname,1.0941434212834236,1.0679490030636478
socket bind getsockname,1.0941434212834236,1.0679490030636478
setsockopt setsockopt setsockopt,1.0922467940511738,1.055897199412746
ioctl ioctl syz_kvm_setup_cpu,1.0916540848420102,0.9681645045613566
ioctl ioctl syz_kvm_setup_cpu ioctl,1.0916540848420102,0.9681645045613566
setsockopt bpf,1.0768009664776295,1.1151614325317984
mmap socket getsockopt,1.0752209139562432,0.9855985596534889
ioctl syz_init_net_socket,1.0584380964323459,1.0749149571305296
socket ioctl setsockopt,1.054925890202783,1.0444936475028483
socket socket ioctl sendmsg,1.0538744851685704,0.8164965809277261
ioctl bpf,1.0484799364687418,1.1002700229805846
socket ioctl socket sendmsg,1.0399211218684319,0.8164965809277261
socketpair dup,1.0327398580164993,1.0749149571305296
chdir openat,1.0211146296132085,1.0745398178415135
bpf openat,1.0168813195747042,1.0855307122423035
open mkdirat,1.0125419442047554,1.0347144711637186
mmap socketpair setsockopt,1.0124680548883456,0.9855985596534889
openat ioctl openat ioctl,1.0007847291644016,0.7892487287703256
sendmmsg madvise,1.0,1.0
mmap add_key,1.0,1.0
setpriority wait4,1.0,1.0
fsopen fsconfig,1.0,1.0
openat finit_module,1.0,1.0
clone ioprio_set,1.0,1.0
shmat clone,1.0,1.0
mmap request_key,1.0,1.0
mount semop,1.0,1.0
shmget shmat,1.0,1.0
socketpair sendmsg,1.0,1.0
perf_event_open io_uring_setup,1.0,1.0
socketpair sendmmsg,1.0,1.0
syz_mount_image mkdirat,1.0,1.0
write ioctl,0.9999409077058108,1.1189987577833496
ioctl syz_genetlink_get_family_id sendmsg,0.999806428760057,0.9272769619742482
ioctl syz_genetlink_get_family_id,0.999806428760057,0.9272769619742482
listen sendto,0.9977448338917347,1.0075069537788477
bind listen sendto,0.9977448338917347,1.0075069537788477
mmap socket setsockopt sendmsg,0.9932436824939981,0.8164965809277261
syz_mount_image openat ioctl,0.9824423164144163,0.8660254037844388
ioctl bind setsockopt,0.980319018553468,0.9106836025229592
recvmsg bpf,0.9742497463889178,0.9855985596534889
mount read,0.9668920168959434,1.0182785451330059
openat mount read,0.9668920168959434,1.0182785451330059
syz_genetlink_get_family_id socket,0.9647556854122246,0.9391126967187882
setsockopt connect setsockopt setsockopt,0.9640653919363983,0.9341573113415425
connect setsockopt setsockopt,0.9640653919363983,0.9341573113415425
socket setsockopt connect setsockopt,0.9640653919363983,0.9341573113415425
setsockopt connect setsockopt,0.9640653919363983,0.9341573113415425
fcntl ioctl,0.9638215594335489,0.9855985596534889
perf_event_open perf_event_open,0.9595246499178389,1.0658667945448632
syz_open_dev ioctl openat,0.9525950312498009,0.8892697098405706
socket sendmsg ioctl,0.9513796226394757,0.8381652518091753
socket sendmsg ioctl sendmsg,0.9513796226394757,0.8381652518091753
sendmsg ioctl sendmsg,0.9513796226394757,0.8381652518091753
creat write,0.9482769887251996,0.9855985596534889
syz_open_procfs mkdir,0.9479456692663455,0.9106836025229592
mkdir mount mount,0.9477643320900477,0.8660254037844388
syz_open_procfs write,0.9461791393173367,0.9855985596534889
syz_emit_ethernet socket,0.9428734569286872,0.9130802089397052
sendto sendto,0.9388370071499545,0.9589133170298703
socket perf_event_open,0.9371723755147345,0.9642234615233652
sendmsg sendmsg socket,0.9235585501347456,0.857121878147871
socketpair ioctl sendmsg,0.9233693320710773,0.890053977961003
socket socketpair ioctl sendmsg,0.9233693320710773,0.890053977961003
socket socketpair ioctl,0.9233693320710773,0.890053977961003
socket socketpair,0.9233693320710773,0.890053977961003
bind listen socket connect,0.9211921237113272,0.9180945918119903
listen socket connect,0.9211921237113272,0.9180945918119903
bind listen socket,0.9211921237113272,0.9180945918119903
socket bind accept,0.9155427979763462,0.9671697525986092
bind accept,0.9155427979763462,0.9671697525986092
open open,0.9152033195564161,0.9309036597828995
socket bind listen sendto,0.9151018471845012,0.8853375094225424
syz_mount_image open write,0.9096985437675662,0.9092022917029996
accept4 sendmmsg,0.9012606596844153,0.9106836025229592
socket socket setsockopt setsockopt,0.8974747373058019,0.8272344834760104
open fallocate,0.8843165416955573,0.9106836025229592
syz_init_net_socket connect sendmmsg,0.8807092338220569,0.8164965809277261
syz_init_net_socket connect sendmmsg bind,0.8807092338220569,0.8164965809277261
connect sendmmsg bind,0.8807092338220569,0.8164965809277261
accept sendmsg recvmsg,0.8778839712097205,0.7745966692414833
setsockopt accept sendmsg recvmsg,0.8778839712097205,0.7745966692414833
bind setsockopt accept sendmsg,0.8778839712097205,0.7745966692414833
accept sendmsg,0.8778839712097205,0.7745966692414833
setsockopt accept sendmsg,0.8778839712097205,0.7745966692414833
syz_mount_image chdir,0.8751892891186028,0.8660254037844388
syz_mount_image chdir openat,0.8751892891186028,0.8660254037844388
mmap bpf bpf,0.8728626363933291,0.7147108331383148
ioctl socketpair,0.8713695615984982,0.9019622827743138
ioctl syz_emit_ethernet,0.8679921454629912,0.8130525295851417
io_uring_setup io_uring_register,0.8673333623562164,0.9106836025229592
syz_open_dev fcntl,0.8670219419101095,0.9200526088297684
syz_init_net_socket connect connect,0.8648477931057026,0.8848845569026591
setsockopt bind,0.8604957718801409,0.8402263581641387
write write close,0.8578325970317198,0.7654857091700542
write open,0.8571433157988324,0.8591167563965418
syz_mount_image open mkdirat rename,0.8553556248840183,0.8164965809277261
open mkdirat rename,0.8553556248840183,0.8164965809277261
syz_mount_image open mkdirat,0.8553556248840183,0.8164965809277261
mkdirat rename,0.8553556248840183,0.8164965809277261
socket bind connect sendmsg,0.8539589957338443,0.7415816237971964
connect sendmsg,0.8539589957338443,0.7415816237971964
bind connect sendmsg,0.8539589957338443,0.7415816237971964
syz_init_net_socket bind sendmmsg bind,0.8531522113748332,0.8164965809277261
bind sendmmsg bind,0.8531522113748332,0.8164965809277261
connect listen,0.8513912562491301,0.8848845569026591
socket ioctl syz_genetlink_get_family_id sendmsg,0.8463755324201383,0.7415816237971964
socket ioctl syz_genetlink_get_family_id,0.8463755324201383,0.7415816237971964
socketpair socket bpf,0.8460393853195146,0.7797993844521641
close socket,0.8411973971224871,0.8813944757279756
sendmsg sendmsg sendmsg,0.8407638619201541,0.7547480131493434
setsockopt ioctl bind,0.8405219165154528,0.8045826537632016
openat write write write,0.8389893022373784,0.7107908092994649
syz_usb_connect syz_usb_control_io syz_usb_control_io,0.83742836225659,0.8198858942259588
perf_event_open socket,0.8329737915734612,0.8267948204717537
accept4 sendmsg,0.828778641390366,0.8402263581641386
syz_memcpy_off syz_io_uring_submit,0.8276250922400997,0.8164965809277261
syz_io_uring_setup syz_memcpy_off syz_io_uring_submit io_uring_enter,0.8276250922400997,0.8164965809277261
syz_memcpy_off syz_io_uring_submit io_uring_enter,0.8276250922400997,0.8164965809277261
syz_io_uring_setup syz_memcpy_off syz_io_uring_submit,0.8276250922400997,0.8164965809277261
syz_io_uring_setup syz_memcpy_off,0.8276250922400997,0.8164965809277261
connect ioctl,0.8168294826717493,0.7814744144215574
bind sendto sendto,0.8137696643047992,0.7987851632247831
setsockopt bpf bpf,0.8074425522564794,0.7553884383990488
ioctl syz_open_pts,0.8066173691825386,0.8402263581641387
socket socket sendmsg ioctl,0.802692516823172,0.6666666666666666
ioctl sendmsg sendmsg,0.7976596845081998,0.7488488543321347
socket bind sendto,0.7967623282121259,0.8449185321567774
openat mount mount,0.7887604876899518,0.7415816237971964
mkdir openat mount mount,0.7887604876899518,0.7415816237971964
socket recvmsg,0.7879192116850176,0.7734664043278099
socket bind listen socket,0.787827010547159,0.7440169358562925
socket setsockopt ioctl,0.7852607003996945,0.7441779122844514
setsockopt setsockopt connect,0.7781512356641572,0.6664471802110241
sendmsg getsockname sendmsg sendmsg,0.771500726581958,0.7123967597168593
getsockname sendmsg sendmsg,0.771500726581958,0.7123967597168593
setsockopt setsockopt sendto,0.771049285599921,0.7537021189524241
socketpair dup ioctl,0.7628365989092482,0.7415816237971964
mount read write,0.7628279222030561,0.7600796553858447
read write,0.7628279222030561,0.7600796553858447
openat mount read write,0.7628279222030561,0.7600796553858447
write mmap,0.7559250608516304,0.7814744144215573
openat write mmap,0.7559250608516304,0.7814744144215573
accept setsockopt,0.7557598313965338,0.7630456073666777
socket bind accept setsockopt,0.7557598313965338,0.7630456073666777
bind accept setsockopt,0.7557598313965338,0.7630456073666777
ftruncate open,0.7557152519274255,0.769800358919501
open ftruncate open,0.7557152519274255,0.769800358919501
open mmap,0.75194706090373,0.8045826537632015
socket socket connect,0.7505051409410154,0.5773502691896258
mmap write,0.7484175124612358,0.7987851632247831
ioctl socket ioctl,0.7460876278086854,0.6972820082057174
perf_event_open setsockopt,0.7444359798608873,0.7541269644862627
write write write write,0.7443574321091859,0.6244986606186156
sendmmsg sendmsg,0.7432654169775113,0.7354641521980448
openat mmap,0.7366222926971546,0.7415816237971964
socket sendto,0.7334526116446228,0.7328918090474036
socket ioctl ioctl,0.7311830277116937,0.6874061043108974
socket mmap,0.7273617547003457,0.7458122890254861
bind socket bind,0.72634079793881,0.6030226891555273
socket bind socket bind,0.72634079793881,0.6030226891555273
socket socket bind listen,0.7247503764873687,0.6496352490270265
socket bpf bpf,0.7164712110194503,0.6030226891555273
socketpair socket bpf bpf,0.7164712110194503,0.6030226891555273
socket bpf bpf bpf,0.7164712110194503,0.6030226891555273
dup2 ioctl,0.7162097063439682,0.6979772705218438
getsockopt sendmsg,0.7131183329642345,0.754730931905901
syz_usb_ep_write syz_usb_ep_write,0.7124988077043329,0.7071067811865475
write open ftruncate,0.7090250119088218,0.6666666666666666
open write open ftruncate,0.7090250119088218,0.6666666666666666
open write open,0.7090250119088218,0.6666666666666666
syz_mount_image open write open,0.7090250119088218,0.6666666666666666
mmap openat,0.7050846397891126,0.6823620306637803
perf_event_open ioctl,0.7028123215739644,0.7222833889587078
ioctl setsockopt sendto,0.7005742945384823,0.6439505508593789
openat ioctl ioctl syz_kvm_setup_cpu,0.698659052633915,0.5515512235693257
setsockopt ioctl bind setsockopt,0.6972277567582557,0.6220084679281462
socket setsockopt ioctl bind,0.6972277567582557,0.6220084679281462
ioctl syz_init_net_socket connect connect,0.696884944013965,0.6666666666666666
syz_init_net_socket ioctl syz_init_net_socket connect,0.696884944013965,0.6666666666666666
syz_init_net_socket ioctl syz_init_net_socket,0.696884944013965,0.6666666666666666
ioctl syz_init_net_socket connect,0.696884944013965,0.6666666666666666
getsockopt getsockopt,0.695840151795712,0.7044953907758662
perf_event_open openat,0.6897691788043265,0.6929379781847189
getsockname socket sendmsg,0.6897262514081307,0.6725329151213375
getsockname socket,0.6897262514081307,0.6725329151213375
epoll_create epoll_ctl,0.6868565937359132,0.7255656036097013
mmap socket write,0.6866454929693027,0.5773502691896258
mmap ioctl,0.6827666120997332,0.7173071498123673
syz_init_net_socket connect listen unshare,0.682763283938303,0.6666666666666666
syz_init_net_socket connect listen,0.682763283938303,0.6666666666666666
connect listen unshare,0.682763283938303,0.6666666666666666
listen unshare,0.682763283938303,0.6666666666666666
listen unshare accept,0.682763283938303,0.6666666666666666
unshare accept,0.682763283938303,0.6666666666666666
connect listen unshare accept,0.682763283938303,0.6666666666666666
bind getsockname sendmsg,0.6819459458075836,0.5915322230804945
socket bind getsockname sendmsg,0.6819459458075836,0.5915322230804945
socket socket bind getsockname,0.6819459458075836,0.5915322230804945
socket ioctl syz_emit_ethernet,0.6759254481571965,0.5773502691896258
setsockopt bind sendto,0.6697543784362237,0.6220084679281462
setsockopt bind sendto sendto,0.6697543784362237,0.6220084679281462
