word,tfidf,tf
mkdirat openat,1.207330435105728,1.3078067661779333
syz_mount_image mount,1.2044521209708967,1.1961161351381842
ioctl ioctl ioctl syz_kvm_setup_cpu,1.2029999004312661,0.9458247653449913
write syz_fuse_handle_req,1.2027997897145837,1.2770670862895288
futex futex,1.1956858379399087,1.1856953381770519
dup2 ioctl,1.1884645227389834,1.244785318636721
fsopen fsconfig,1.187215073394848,1.2440169358562925
write mkdir,1.183464899025406,1.1895326240390474
write mkdir mount,1.183464899025406,1.1895326240390474
syz_open_dev mmap,1.1812819741247615,1.1666666666666667
creat write,1.1786875018343221,1.3200337633027548
mount open,1.176875395089001,1.3164036088972892
mount chdir,1.1753663446644969,1.312762493085023
socket bpf,1.1672864785794994,1.1841301078134916
mkdir mkdir mount,1.1551808737325924,1.2164336432721048
syz_open_dev writev,1.1547005383792517,1.1547005383792517
bpf syz_open_dev writev,1.1547005383792517,1.1547005383792517
bpf syz_open_dev,1.1547005383792517,1.1547005383792517
connect socket,1.152728033774314,1.2136924354215348
openat ioctl openat ioctl,1.1485900898375125,0.9253246714225398
socketpair setsockopt,1.1438863249170126,1.1854297925724018
ioctl syz_kvm_setup_cpu syz_kvm_setup_cpu ioctl,1.1334194552576133,0.9633091355045148
syz_kvm_setup_cpu syz_kvm_setup_cpu ioctl,1.1334194552576133,0.9633091355045148
syz_io_uring_setup syz_memcpy_off syz_io_uring_submit,1.1320718032834771,1.2133212045529982
syz_memcpy_off syz_io_uring_submit,1.1320718032834771,1.2133212045529982
socket syz_open_dev,1.1288578910810845,1.1069934751798076
perf_event_open bpf bpf,1.1250423493807162,0.9855985596534889
perf_event_open bpf ioctl,1.1231272732473818,1.0749149571305296
syz_fuse_handle_req syz_fuse_handle_req,1.1213861356615857,1.1592159560917707
mmap preadv,1.1116652510820115,1.2001143238681482
read write,1.1100223254916965,1.1435425616585324
socket ioctl socket sendmsg,1.1099366031109306,0.8472258351208762
gettid process_vm_writev,1.1099010382297583,1.183064446160989
bind sendto setsockopt,1.1014886993011626,1.137227454779379
mmap mmap,1.0982693495683216,1.1277303875255322
sendmsg socket sendmsg sendmsg,1.097577630899145,0.8519408837549304
ioctl socket socket,1.0926936720000358,1.061422571035451
socket sendmsg sendmmsg,1.0917181679780315,0.9106836025229592
userfaultfd ioctl ioctl,1.088337652663926,1.033554064836036
creat open,1.081778252385235,1.1766808330795406
bpf setsockopt,1.080482421924958,1.0837769564868263
syz_init_net_socket connect listen,1.0789342388206187,1.2121190403786692
sendmsg syz_open_dev,1.075390768143428,0.9855985596534889
creat openat,1.0742493878998687,1.0629714180550796
socket socket socket socket,1.0742043718788528,0.8367664587386733
syz_fuse_handle_req openat,1.0736079231408127,1.1002903909928918
setsockopt bind sendto setsockopt,1.0713850228127175,1.106498200586229
setsockopt bind sendto,1.0713850228127175,1.106498200586229
mkdir mkdir mkdir,1.067787789655631,1.0792164450769555
socket close,1.0672576283114716,1.1105042510667613
syz_open_dev getsockopt,1.0652674647173705,1.1203673308425324
syz_open_dev dup ioctl,1.0553123939451208,0.9855985596534889
socket socket bind,1.0547489721481138,1.0234149480830077
getsockopt getsockopt,1.05415920436535,1.168328324841639
setsockopt setsockopt sendto,1.0519416417004253,0.9997342880441439
sendmsg sendmsg socket sendmmsg,1.0518433423957039,0.8587934649929188
sendmsg socket sendmmsg,1.0518433423957039,0.8587934649929188
open write,1.0490361018622263,1.1574349189328537
pipe2 write,1.0298555630527726,0.9854084788071157
pipe2 write mkdir,1.0298555630527726,0.9854084788071157
pipe2 write mkdir mount,1.0298555630527726,0.9854084788071157
mkdir mount chdir,1.0294165076728803,1.1086383478530915
clone gettid,1.0145079565790804,1.1546692932650686
ptrace tkill,1.0145079565790804,1.1546692932650686
connect bpf,1.0100527020475882,0.987802300285354
