word,tfidf,tf
setsockopt setsockopt setsockopt,1.193431429690934,1.1468909038695354
mmap socketpair setsockopt,1.1919471589475443,1.1547005383792517
listen socket sendto,1.190927872010152,1.2010079313292246
socket sendto socket,1.190927872010152,1.2010079313292246
listen socket sendto socket,1.190927872010152,1.2010079313292246
fcntl ioctl,1.1863395376593548,1.2682321125295644
socket ioctl ioctl,1.1823877873220343,1.1296744694130494
openat openat openat,1.1782974502762378,1.142664356152483
mmap syz_open_dev,1.1752365376850937,1.2074919556803174
open syz_mount_image,1.1740736949795636,1.2440169358562925
connect bpf bpf,1.1704522151305834,1.1153550716504106
connect bpf,1.1704522151305834,1.1153550716504106
syz_emit_ethernet syz_emit_ethernet,1.1696521454439277,1.1740776559556978
socket socket socket socket,1.1667424774180892,1.0158715542508145
syz_io_uring_setup syz_io_uring_submit io_uring_enter,1.164962508368365,1.1498299142610595
setsockopt connect setsockopt,1.1647210885785855,1.1743098288380576
socketpair socket,1.1631827439137337,1.1805163966061145
perf_event_open socket setsockopt,1.1606567282640141,1.0366717601927016
ioctl bpf,1.1589354430429264,1.2358600634799632
mmap socket bind,1.1464151124628765,1.0171766748170732
syz_open_dev sysinfo,1.1452509933938968,1.1498299142610595
sysinfo ioctl,1.1452509933938968,1.1498299142610595
syz_open_dev sysinfo ioctl,1.1452509933938968,1.1498299142610595
socket ioctl setsockopt,1.1420220496843505,1.1059762003592721
mount mount,1.1383050013845144,1.2363764542140856
connect socket connect,1.1370619946601606,1.0443193507736062
ioctl socket sendmsg,1.1233550875405998,0.9710568922836169
